match,blue_score,yellow_score,blue_robot_0_possession_frame,blue_robot_1_possession_frame,blue_robot_2_possession_frame,yellow_robot_0_possession_frame,yellow_robot_1_possession_frame,yellow_robot_2_possession_frame,blue_robot_0_intercept_time,blue_robot_1_intercept_time,blue_robot_2_intercept_time,yellow_robot_0_intercept_time,yellow_robot_1_intercept_time,yellow_robot_2_intercept_time,blue_robot_0_pass_time,blue_robot_1_pass_time,blue_robot_2_pass_time,yellow_robot_0_pass_time,yellow_robot_1_pass_time,yellow_robot_2_pass_time,ball_in_blue_half_frame,ball_in_yellow_half_frame,coach_top_1_acc,coach_top_2_acc,possession_blue,possession_yellow,intercept_blue,intercept_yellow,passing_blue,passing_yellow
0.0,0.0,0.0,269.0,163.0,362.0,69.0,63.0,0.0,6.0,8.0,2.0,10.0,1.0,0.0,6.0,3.0,2.0,1.0,2.0,0.0,183.0,817.0,0.6764705882352942,0.9117647058823529,794.0,132.0,16.0,11.0,11.0,3.0
1.0,0.0,0.0,220.0,108.0,189.0,75.0,92.0,70.0,6.0,3.0,4.0,7.0,2.0,3.0,3.0,4.0,2.0,0.0,1.0,0.0,647.0,353.0,0.5588235294117647,0.7647058823529411,517.0,237.0,13.0,12.0,9.0,1.0
2.0,0.0,0.0,196.0,160.0,423.0,28.0,0.0,127.0,5.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,362.0,638.0,0.5588235294117647,0.8235294117647058,779.0,155.0,7.0,4.0,7.0,0.0
3.0,0.0,0.0,530.0,236.0,193.0,0.0,0.0,24.0,6.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,5.0,0.0,0.0,0.0,461.0,539.0,0.5882352941176471,0.8529411764705882,959.0,24.0,6.0,1.0,19.0,0.0
4.0,1.0,0.0,145.0,364.0,265.0,2.0,33.0,189.0,1.0,6.0,0.0,1.0,3.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,818.0,182.0,0.5294117647058824,0.7352941176470589,774.0,224.0,7.0,6.0,12.0,1.0
5.0,0.0,1.0,134.0,550.0,58.0,0.0,10.0,228.0,2.0,3.0,1.0,0.0,1.0,8.0,5.0,6.0,1.0,0.0,1.0,1.0,301.0,699.0,0.6857142857142857,0.8285714285714286,742.0,238.0,6.0,9.0,12.0,2.0
6.0,1.0,0.0,123.0,281.0,478.0,10.0,60.0,41.0,1.0,3.0,5.0,2.0,2.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,399.0,601.0,0.6,0.8285714285714286,882.0,111.0,9.0,5.0,11.0,0.0
7.0,1.0,0.0,155.0,251.0,281.0,123.0,20.0,164.0,3.0,4.0,4.0,6.0,0.0,6.0,3.0,4.0,1.0,0.0,1.0,0.0,533.0,467.0,0.5588235294117647,0.7941176470588235,687.0,307.0,11.0,12.0,8.0,1.0
8.0,1.0,0.0,287.0,353.0,181.0,22.0,109.0,39.0,5.0,3.0,1.0,2.0,2.0,1.0,6.0,7.0,3.0,0.0,0.0,1.0,655.0,345.0,0.7647058823529411,0.9117647058823529,821.0,170.0,9.0,5.0,16.0,1.0
9.0,0.0,0.0,148.0,331.0,120.0,97.0,129.0,169.0,4.0,4.0,8.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,134.0,866.0,0.5588235294117647,0.7941176470588235,599.0,395.0,16.0,16.0,0.0,1.0
