match,blue_score,yellow_score,blue_robot_0_possession_frame,blue_robot_1_possession_frame,blue_robot_2_possession_frame,yellow_robot_0_possession_frame,yellow_robot_1_possession_frame,yellow_robot_2_possession_frame,blue_robot_0_intercept_time,blue_robot_1_intercept_time,blue_robot_2_intercept_time,yellow_robot_0_intercept_time,yellow_robot_1_intercept_time,yellow_robot_2_intercept_time,blue_robot_0_pass_time,blue_robot_1_pass_time,blue_robot_2_pass_time,yellow_robot_0_pass_time,yellow_robot_1_pass_time,yellow_robot_2_pass_time,ball_in_blue_half_frame,ball_in_yellow_half_frame,coach_top_1_acc,coach_top_2_acc,possession_blue,possession_yellow,intercept_blue,intercept_yellow,passing_blue,passing_yellow
65.0,0.0,0.0,170.0,81.0,103.0,216.0,154.0,78.0,4.0,4.0,4.0,8.0,3.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,332.0,668.0,0.6764705882352942,0.7941176470588235,354.0,448.0,12.0,15.0,4.0,3.0
66.0,0.0,3.0,227.0,368.0,9.0,84.0,84.0,225.0,1.0,6.0,2.0,4.0,2.0,2.0,3.0,4.0,1.0,0.0,2.0,1.0,131.0,869.0,0.5277777777777778,0.7777777777777778,604.0,393.0,9.0,8.0,8.0,3.0
67.0,0.0,1.0,206.0,301.0,188.0,104.0,145.0,21.0,5.0,2.0,6.0,3.0,8.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,573.0,427.0,0.8823529411764706,0.9705882352941176,695.0,270.0,13.0,12.0,4.0,1.0
68.0,1.0,0.0,307.0,191.0,45.0,27.0,173.0,186.0,11.0,8.0,3.0,3.0,4.0,8.0,3.0,3.0,2.0,0.0,1.0,2.0,651.0,349.0,0.6285714285714286,0.8285714285714286,543.0,386.0,22.0,15.0,8.0,3.0
69.0,0.0,1.0,234.0,424.0,85.0,16.0,181.0,41.0,2.0,8.0,0.0,1.0,5.0,3.0,6.0,6.0,2.0,0.0,0.0,0.0,679.0,321.0,0.6470588235294118,0.8529411764705882,743.0,238.0,10.0,9.0,14.0,0.0
70.0,0.0,1.0,159.0,420.0,66.0,77.0,196.0,74.0,2.0,11.0,2.0,5.0,5.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0,483.0,517.0,0.6176470588235294,0.8823529411764706,645.0,347.0,15.0,12.0,7.0,1.0
71.0,0.0,0.0,36.0,154.0,37.0,5.0,0.0,676.0,2.0,4.0,1.0,2.0,0.0,11.0,2.0,0.0,1.0,0.0,0.0,2.0,719.0,281.0,0.6470588235294118,0.7058823529411765,227.0,681.0,7.0,13.0,3.0,2.0
72.0,0.0,1.0,286.0,280.0,87.0,118.0,92.0,128.0,5.0,3.0,1.0,4.0,4.0,2.0,5.0,3.0,2.0,0.0,1.0,1.0,414.0,586.0,0.5294117647058824,0.5882352941176471,653.0,338.0,9.0,10.0,10.0,2.0
73.0,0.0,0.0,206.0,310.0,179.0,200.0,24.0,67.0,2.0,6.0,3.0,6.0,2.0,2.0,5.0,8.0,7.0,2.0,1.0,2.0,559.0,441.0,0.6470588235294118,0.8235294117647058,695.0,291.0,11.0,10.0,20.0,5.0
74.0,0.0,0.0,348.0,427.0,60.0,0.0,6.0,154.0,1.0,4.0,0.0,0.0,1.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,864.0,136.0,0.8235294117647058,0.9117647058823529,835.0,160.0,5.0,3.0,8.0,0.0
75.0,0.0,1.0,231.0,187.0,295.0,14.0,44.0,67.0,6.0,5.0,2.0,2.0,1.0,2.0,5.0,9.0,6.0,0.0,0.0,0.0,712.0,288.0,0.5294117647058824,0.7941176470588235,713.0,125.0,13.0,5.0,20.0,0.0
76.0,1.0,0.0,362.0,185.0,47.0,79.0,65.0,176.0,5.0,3.0,3.0,2.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,365.0,635.0,0.6,0.7142857142857143,594.0,320.0,11.0,6.0,9.0,0.0
77.0,0.0,1.0,249.0,346.0,102.0,33.0,79.0,177.0,5.0,3.0,1.0,3.0,3.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,225.0,775.0,0.7142857142857143,0.8,697.0,289.0,9.0,12.0,6.0,0.0
78.0,0.0,0.0,220.0,269.0,129.0,161.0,53.0,105.0,8.0,8.0,0.0,4.0,3.0,6.0,4.0,2.0,1.0,1.0,1.0,0.0,743.0,257.0,0.5588235294117647,0.8235294117647058,618.0,319.0,16.0,13.0,7.0,2.0
79.0,3.0,0.0,273.0,212.0,135.0,215.0,80.0,14.0,4.0,4.0,5.0,8.0,2.0,1.0,5.0,7.0,1.0,1.0,1.0,0.0,828.0,172.0,0.5,0.7222222222222222,620.0,309.0,13.0,11.0,13.0,2.0
80.0,1.0,0.0,101.0,186.0,129.0,308.0,118.0,124.0,2.0,8.0,7.0,10.0,1.0,10.0,0.0,1.0,4.0,1.0,1.0,2.0,443.0,557.0,0.5294117647058824,0.7647058823529411,416.0,550.0,17.0,21.0,5.0,4.0
