match,blue_score,yellow_score,blue_robot_0_possession_frame,blue_robot_1_possession_frame,blue_robot_2_possession_frame,yellow_robot_0_possession_frame,yellow_robot_1_possession_frame,yellow_robot_2_possession_frame,blue_robot_0_intercept_time,blue_robot_1_intercept_time,blue_robot_2_intercept_time,yellow_robot_0_intercept_time,yellow_robot_1_intercept_time,yellow_robot_2_intercept_time,blue_robot_0_pass_time,blue_robot_1_pass_time,blue_robot_2_pass_time,yellow_robot_0_pass_time,yellow_robot_1_pass_time,yellow_robot_2_pass_time,ball_in_blue_half_frame,ball_in_yellow_half_frame,coach_top_1_acc,coach_top_2_acc,possession_blue,possession_yellow,intercept_blue,intercept_yellow,passing_blue,passing_yellow
10.0,1.0,1.0,190.0,368.0,82.0,128.0,84.0,37.0,6.0,4.0,3.0,5.0,0.0,4.0,5.0,4.0,0.0,1.0,2.0,0.0,601.0,399.0,0.5714285714285714,0.6857142857142857,640.0,249.0,13.0,9.0,9.0,3.0
11.0,0.0,1.0,246.0,298.0,164.0,93.0,136.0,11.0,1.0,3.0,4.0,2.0,1.0,1.0,5.0,5.0,4.0,0.0,1.0,0.0,849.0,151.0,0.7352941176470589,0.9411764705882353,708.0,240.0,8.0,4.0,14.0,1.0
12.0,0.0,2.0,62.0,202.0,146.0,144.0,261.0,150.0,2.0,2.0,1.0,1.0,5.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,175.0,825.0,0.4857142857142857,0.7428571428571429,410.0,555.0,5.0,9.0,6.0,7.0
13.0,0.0,0.0,197.0,332.0,80.0,106.0,117.0,100.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,592.0,408.0,0.5882352941176471,0.7352941176470589,609.0,323.0,6.0,5.0,7.0,2.0
14.0,1.0,0.0,141.0,200.0,76.0,154.0,194.0,226.0,4.0,5.0,1.0,2.0,3.0,6.0,0.0,1.0,2.0,1.0,1.0,0.0,263.0,737.0,0.5588235294117647,0.7058823529411765,417.0,574.0,10.0,11.0,3.0,2.0
15.0,1.0,1.0,165.0,443.0,136.0,26.0,134.0,90.0,1.0,3.0,0.0,2.0,3.0,3.0,4.0,2.0,3.0,0.0,1.0,0.0,649.0,351.0,0.45714285714285713,0.6857142857142857,744.0,250.0,4.0,8.0,9.0,1.0
16.0,1.0,0.0,225.0,340.0,53.0,269.0,77.0,22.0,3.0,4.0,0.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,250.0,750.0,0.6176470588235294,0.7941176470588235,618.0,368.0,7.0,8.0,4.0,2.0
17.0,0.0,0.0,304.0,358.0,16.0,88.0,110.0,1.0,1.0,4.0,0.0,1.0,9.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,450.0,550.0,0.7058823529411765,0.8823529411764706,678.0,199.0,5.0,11.0,12.0,0.0
18.0,1.0,0.0,222.0,220.0,123.0,219.0,39.0,153.0,3.0,8.0,3.0,8.0,2.0,0.0,5.0,4.0,3.0,1.0,0.0,4.0,413.0,587.0,0.4117647058823529,0.6764705882352942,565.0,411.0,14.0,10.0,12.0,5.0
19.0,0.0,0.0,93.0,439.0,10.0,54.0,0.0,380.0,6.0,9.0,0.0,2.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,1.0,612.0,388.0,0.6470588235294118,0.8235294117647058,542.0,434.0,15.0,11.0,3.0,1.0
20.0,0.0,0.0,271.0,173.0,177.0,112.0,38.0,170.0,4.0,4.0,2.0,4.0,3.0,2.0,5.0,6.0,2.0,0.0,0.0,0.0,835.0,165.0,0.6764705882352942,0.8823529411764706,621.0,320.0,10.0,9.0,13.0,0.0
21.0,0.0,1.0,206.0,438.0,0.0,95.0,79.0,23.0,6.0,8.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,206.0,794.0,0.7352941176470589,0.9705882352941176,644.0,197.0,14.0,3.0,6.0,2.0
22.0,0.0,0.0,356.0,377.0,162.0,26.0,75.0,0.0,1.0,3.0,2.0,2.0,4.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,446.0,554.0,0.7352941176470589,0.9117647058823529,895.0,101.0,6.0,6.0,16.0,0.0
23.0,0.0,0.0,309.0,283.0,155.0,31.0,84.0,97.0,3.0,7.0,0.0,7.0,3.0,0.0,3.0,6.0,3.0,0.0,0.0,1.0,339.0,661.0,0.5588235294117647,0.7058823529411765,747.0,212.0,10.0,10.0,12.0,1.0
24.0,1.0,0.0,385.0,274.0,0.0,181.0,79.0,54.0,8.0,4.0,0.0,6.0,1.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,581.0,419.0,0.5588235294117647,0.8235294117647058,659.0,314.0,12.0,12.0,4.0,1.0
25.0,0.0,0.0,73.0,253.0,60.0,302.0,47.0,170.0,2.0,8.0,2.0,15.0,0.0,10.0,3.0,2.0,0.0,5.0,2.0,3.0,402.0,598.0,0.5588235294117647,0.7941176470588235,386.0,519.0,12.0,25.0,5.0,10.0
26.0,0.0,0.0,180.0,393.0,14.0,89.0,243.0,81.0,1.0,5.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,388.0,612.0,0.6176470588235294,0.7941176470588235,587.0,413.0,6.0,6.0,3.0,4.0
27.0,0.0,0.0,276.0,298.0,93.0,18.0,229.0,0.0,5.0,2.0,4.0,1.0,7.0,0.0,5.0,2.0,4.0,2.0,1.0,0.0,855.0,145.0,0.7941176470588235,0.8823529411764706,667.0,247.0,11.0,8.0,11.0,3.0
28.0,0.0,2.0,181.0,524.0,56.0,0.0,140.0,96.0,2.0,5.0,0.0,0.0,2.0,5.0,7.0,5.0,4.0,0.0,0.0,0.0,282.0,718.0,0.7142857142857143,0.9142857142857143,761.0,236.0,7.0,7.0,16.0,0.0
29.0,0.0,0.0,144.0,408.0,57.0,178.0,59.0,72.0,3.0,9.0,2.0,9.0,2.0,3.0,5.0,3.0,1.0,0.0,0.0,1.0,306.0,694.0,0.6764705882352942,0.8235294117647058,609.0,309.0,14.0,14.0,9.0,1.0
30.0,3.0,1.0,243.0,442.0,127.0,97.0,33.0,47.0,6.0,2.0,8.0,3.0,2.0,11.0,4.0,6.0,2.0,0.0,0.0,0.0,671.0,329.0,0.42857142857142855,0.6857142857142857,812.0,177.0,16.0,16.0,12.0,0.0
31.0,1.0,0.0,307.0,274.0,124.0,178.0,0.0,91.0,6.0,5.0,1.0,3.0,0.0,5.0,3.0,6.0,3.0,0.0,0.0,0.0,164.0,836.0,0.5588235294117647,0.7941176470588235,705.0,269.0,12.0,8.0,12.0,0.0
32.0,0.0,1.0,166.0,332.0,29.0,52.0,49.0,364.0,1.0,3.0,0.0,1.0,0.0,4.0,2.0,4.0,1.0,0.0,1.0,0.0,258.0,742.0,0.7647058823529411,0.9117647058823529,527.0,465.0,4.0,5.0,7.0,1.0
33.0,0.0,0.0,387.0,127.0,108.0,84.0,161.0,64.0,13.0,3.0,1.0,0.0,15.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,150.0,850.0,0.6470588235294118,0.9117647058823529,622.0,309.0,17.0,17.0,8.0,2.0
34.0,0.0,1.0,200.0,361.0,63.0,121.0,120.0,118.0,2.0,4.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,0.0,2.0,281.0,719.0,0.6176470588235294,0.7941176470588235,624.0,359.0,9.0,10.0,5.0,3.0
35.0,1.0,0.0,302.0,196.0,6.0,204.0,46.0,233.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,0.0,2.0,2.0,0.0,198.0,802.0,0.7352941176470589,0.7941176470588235,504.0,483.0,5.0,8.0,2.0,4.0
36.0,0.0,0.0,433.0,291.0,14.0,0.0,246.0,12.0,1.0,5.0,1.0,0.0,6.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,167.0,833.0,0.6764705882352942,0.9411764705882353,738.0,258.0,7.0,6.0,8.0,1.0
37.0,0.0,0.0,347.0,297.0,192.0,35.0,117.0,5.0,3.0,1.0,3.0,3.0,3.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,137.0,863.0,0.5882352941176471,0.7941176470588235,836.0,157.0,7.0,7.0,8.0,1.0
38.0,0.0,2.0,117.0,344.0,49.0,67.0,275.0,145.0,4.0,5.0,0.0,3.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,130.0,870.0,0.6176470588235294,0.8235294117647058,510.0,487.0,9.0,9.0,6.0,0.0
39.0,1.0,0.0,268.0,130.0,44.0,161.0,80.0,258.0,9.0,6.0,4.0,5.0,1.0,7.0,7.0,4.0,3.0,2.0,3.0,1.0,719.0,281.0,0.5588235294117647,0.7352941176470589,442.0,499.0,19.0,13.0,14.0,6.0
40.0,0.0,1.0,153.0,165.0,40.0,27.0,119.0,444.0,4.0,2.0,1.0,1.0,2.0,11.0,0.0,1.0,0.0,1.0,0.0,2.0,295.0,705.0,0.6470588235294118,0.7352941176470589,358.0,590.0,7.0,14.0,1.0,3.0
41.0,0.0,1.0,187.0,197.0,158.0,241.0,147.0,53.0,3.0,3.0,5.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,59.0,941.0,0.6285714285714286,0.8285714285714286,542.0,441.0,11.0,10.0,5.0,3.0
42.0,0.0,2.0,206.0,227.0,40.0,175.0,128.0,184.0,4.0,7.0,1.0,6.0,1.0,5.0,3.0,2.0,1.0,2.0,1.0,2.0,753.0,247.0,0.6857142857142857,0.8,473.0,487.0,12.0,12.0,6.0,5.0
43.0,0.0,0.0,271.0,331.0,0.0,331.0,28.0,10.0,5.0,3.0,0.0,5.0,0.0,3.0,2.0,4.0,0.0,1.0,1.0,0.0,206.0,794.0,0.5588235294117647,0.7352941176470589,602.0,369.0,8.0,8.0,6.0,2.0
44.0,0.0,0.0,182.0,281.0,168.0,200.0,35.0,0.0,6.0,6.0,3.0,10.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,691.0,309.0,0.7058823529411765,0.8235294117647058,631.0,235.0,15.0,11.0,5.0,0.0
45.0,1.0,0.0,224.0,345.0,126.0,104.0,0.0,183.0,2.0,6.0,5.0,2.0,0.0,12.0,4.0,1.0,2.0,2.0,0.0,2.0,747.0,253.0,0.4411764705882353,0.7352941176470589,695.0,287.0,13.0,14.0,7.0,4.0
46.0,0.0,2.0,108.0,393.0,188.0,6.0,132.0,165.0,1.0,3.0,4.0,1.0,3.0,2.0,2.0,4.0,1.0,0.0,0.0,2.0,537.0,463.0,0.6857142857142857,0.8285714285714286,689.0,303.0,8.0,6.0,7.0,2.0
47.0,1.0,1.0,249.0,339.0,188.0,3.0,161.0,32.0,4.0,4.0,4.0,1.0,4.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,279.0,721.0,0.6285714285714286,0.8285714285714286,776.0,196.0,12.0,6.0,8.0,1.0
48.0,0.0,2.0,136.0,209.0,15.0,196.0,361.0,70.0,4.0,4.0,1.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,371.0,629.0,0.6285714285714286,0.8,360.0,627.0,9.0,9.0,3.0,2.0
49.0,0.0,0.0,163.0,209.0,144.0,67.0,346.0,71.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,577.0,423.0,0.6764705882352942,0.8823529411764706,516.0,484.0,6.0,6.0,2.0,0.0
50.0,0.0,2.0,258.0,465.0,54.0,7.0,92.0,104.0,11.0,2.0,0.0,3.0,1.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,488.0,512.0,0.4857142857142857,0.7142857142857143,777.0,203.0,13.0,8.0,5.0,0.0
51.0,0.0,0.0,100.0,187.0,94.0,321.0,41.0,215.0,7.0,4.0,5.0,11.0,0.0,5.0,1.0,3.0,1.0,2.0,1.0,2.0,732.0,268.0,0.5294117647058824,0.8235294117647058,381.0,577.0,16.0,16.0,5.0,5.0
52.0,0.0,0.0,251.0,357.0,37.0,64.0,27.0,98.0,7.0,3.0,0.0,7.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,760.0,240.0,0.5882352941176471,0.8529411764705882,645.0,189.0,10.0,10.0,6.0,2.0
53.0,0.0,1.0,79.0,319.0,8.0,346.0,241.0,0.0,1.0,7.0,1.0,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,5.0,995.0,0.6470588235294118,0.7941176470588235,406.0,587.0,9.0,8.0,4.0,2.0
54.0,1.0,0.0,278.0,322.0,22.0,136.0,43.0,102.0,5.0,7.0,0.0,4.0,1.0,6.0,4.0,2.0,1.0,0.0,0.0,1.0,471.0,529.0,0.5588235294117647,0.7058823529411765,622.0,281.0,12.0,11.0,7.0,1.0
55.0,0.0,1.0,639.0,123.0,128.0,7.0,78.0,14.0,3.0,0.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,542.0,458.0,0.5,0.6470588235294118,890.0,99.0,5.0,5.0,9.0,0.0
56.0,0.0,1.0,78.0,458.0,226.0,104.0,87.0,15.0,2.0,4.0,2.0,2.0,9.0,1.0,5.0,7.0,2.0,1.0,0.0,0.0,709.0,291.0,0.7647058823529411,0.9117647058823529,762.0,206.0,8.0,12.0,14.0,1.0
57.0,1.0,0.0,104.0,402.0,237.0,203.0,39.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,3.0,6.0,2.0,0.0,2.0,0.0,548.0,452.0,0.5882352941176471,0.7647058823529411,743.0,242.0,6.0,3.0,11.0,2.0
58.0,0.0,0.0,360.0,79.0,79.0,122.0,153.0,108.0,7.0,5.0,5.0,5.0,4.0,9.0,1.0,2.0,0.0,0.0,0.0,2.0,673.0,327.0,0.7058823529411765,0.8823529411764706,518.0,383.0,17.0,18.0,3.0,2.0
59.0,2.0,0.0,166.0,253.0,177.0,194.0,53.0,144.0,5.0,8.0,2.0,4.0,1.0,5.0,3.0,5.0,2.0,4.0,0.0,2.0,529.0,471.0,0.6388888888888888,0.75,596.0,391.0,15.0,10.0,10.0,6.0
60.0,1.0,1.0,275.0,473.0,63.0,0.0,0.0,151.0,1.0,12.0,0.0,0.0,0.0,14.0,4.0,3.0,2.0,0.0,0.0,0.0,835.0,165.0,0.7647058823529411,0.8529411764705882,811.0,151.0,13.0,14.0,9.0,0.0
61.0,0.0,0.0,281.0,93.0,79.0,190.0,46.0,210.0,3.0,3.0,4.0,7.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,387.0,613.0,0.5882352941176471,0.8235294117647058,453.0,446.0,10.0,15.0,2.0,3.0
62.0,1.0,0.0,361.0,91.0,230.0,63.0,100.0,109.0,18.0,2.0,4.0,7.0,1.0,5.0,2.0,2.0,3.0,0.0,1.0,1.0,876.0,124.0,0.5588235294117647,0.7941176470588235,682.0,272.0,24.0,13.0,7.0,2.0
63.0,0.0,1.0,239.0,216.0,66.0,0.0,134.0,108.0,4.0,8.0,3.0,0.0,3.0,12.0,2.0,3.0,3.0,0.0,2.0,1.0,135.0,865.0,0.6571428571428571,0.9142857142857143,521.0,242.0,15.0,15.0,8.0,3.0
64.0,0.0,0.0,164.0,286.0,105.0,251.0,143.0,31.0,2.0,4.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,3.0,444.0,556.0,0.7058823529411765,0.8529411764705882,555.0,425.0,9.0,5.0,9.0,6.0
65.0,1.0,0.0,265.0,309.0,3.0,92.0,0.0,277.0,10.0,7.0,1.0,3.0,0.0,15.0,9.0,7.0,2.0,1.0,0.0,1.0,880.0,120.0,0.7058823529411765,0.8529411764705882,577.0,369.0,18.0,18.0,18.0,2.0
66.0,1.0,0.0,301.0,220.0,90.0,161.0,51.0,145.0,3.0,7.0,3.0,6.0,1.0,1.0,4.0,3.0,1.0,0.0,1.0,1.0,294.0,706.0,0.5588235294117647,0.8529411764705882,611.0,357.0,13.0,8.0,8.0,2.0
67.0,0.0,1.0,125.0,461.0,12.0,84.0,72.0,234.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,244.0,756.0,0.6176470588235294,0.7941176470588235,598.0,390.0,3.0,4.0,3.0,1.0
68.0,0.0,0.0,199.0,88.0,30.0,437.0,0.0,192.0,7.0,4.0,1.0,9.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,393.0,607.0,0.5882352941176471,0.7352941176470589,317.0,629.0,12.0,11.0,6.0,2.0
69.0,1.0,2.0,493.0,337.0,68.0,29.0,51.0,10.0,5.0,3.0,1.0,3.0,2.0,1.0,5.0,7.0,2.0,0.0,0.0,0.0,342.0,658.0,0.6666666666666666,0.8333333333333334,898.0,90.0,9.0,6.0,14.0,0.0
70.0,1.0,1.0,182.0,152.0,310.0,42.0,108.0,198.0,4.0,4.0,2.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,495.0,505.0,0.4411764705882353,0.7058823529411765,644.0,348.0,10.0,10.0,4.0,2.0
71.0,0.0,2.0,223.0,385.0,59.0,25.0,184.0,89.0,0.0,5.0,1.0,0.0,5.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,276.0,724.0,0.6285714285714286,0.7142857142857143,667.0,298.0,6.0,6.0,6.0,6.0
72.0,0.0,0.0,192.0,423.0,35.0,57.0,169.0,112.0,4.0,6.0,2.0,1.0,3.0,7.0,3.0,5.0,1.0,0.0,0.0,0.0,696.0,304.0,0.5882352941176471,0.7941176470588235,650.0,338.0,12.0,11.0,9.0,0.0
73.0,0.0,1.0,161.0,451.0,121.0,11.0,18.0,154.0,9.0,5.0,3.0,5.0,1.0,17.0,6.0,6.0,3.0,0.0,0.0,0.0,757.0,243.0,0.6764705882352942,0.8529411764705882,733.0,183.0,17.0,23.0,15.0,0.0
74.0,0.0,0.0,100.0,615.0,128.0,38.0,56.0,38.0,2.0,3.0,1.0,2.0,1.0,8.0,3.0,5.0,2.0,0.0,0.0,0.0,548.0,452.0,0.5,0.7058823529411765,843.0,132.0,6.0,11.0,10.0,0.0
75.0,0.0,0.0,264.0,211.0,40.0,73.0,94.0,301.0,1.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,330.0,670.0,0.6176470588235294,0.8529411764705882,515.0,468.0,8.0,9.0,6.0,1.0
76.0,0.0,0.0,361.0,208.0,97.0,188.0,96.0,0.0,9.0,6.0,0.0,6.0,5.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,571.0,429.0,0.6470588235294118,0.7352941176470589,666.0,284.0,15.0,11.0,9.0,0.0
77.0,1.0,1.0,171.0,345.0,91.0,170.0,65.0,61.0,3.0,8.0,5.0,10.0,4.0,7.0,4.0,5.0,3.0,2.0,1.0,1.0,568.0,432.0,0.42857142857142855,0.6857142857142857,607.0,296.0,16.0,21.0,12.0,4.0
78.0,1.0,0.0,390.0,233.0,294.0,7.0,2.0,44.0,8.0,3.0,1.0,2.0,1.0,6.0,5.0,5.0,2.0,0.0,0.0,0.0,1000.0,0.0,0.8285714285714286,0.8857142857142857,917.0,53.0,12.0,9.0,12.0,0.0
79.0,0.0,1.0,125.0,288.0,27.0,265.0,0.0,266.0,1.0,8.0,1.0,5.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,2.0,81.0,919.0,0.8529411764705882,0.9117647058823529,440.0,531.0,10.0,10.0,3.0,3.0
80.0,1.0,0.0,83.0,121.0,101.0,174.0,171.0,278.0,6.0,4.0,4.0,4.0,2.0,9.0,0.0,4.0,1.0,2.0,0.0,2.0,605.0,395.0,0.42857142857142855,0.5714285714285714,305.0,623.0,14.0,15.0,5.0,4.0
81.0,0.0,0.0,35.0,654.0,13.0,114.0,42.0,134.0,3.0,3.0,1.0,0.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,206.0,794.0,0.6764705882352942,0.8823529411764706,702.0,290.0,7.0,4.0,6.0,5.0
82.0,1.0,0.0,175.0,373.0,137.0,159.0,0.0,154.0,2.0,2.0,1.0,2.0,0.0,5.0,1.0,2.0,1.0,3.0,0.0,0.0,122.0,878.0,0.7352941176470589,0.8529411764705882,685.0,313.0,5.0,7.0,4.0,3.0
83.0,2.0,0.0,266.0,64.0,180.0,276.0,63.0,0.0,6.0,3.0,2.0,8.0,3.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,312.0,688.0,0.5428571428571428,0.6571428571428571,510.0,339.0,11.0,11.0,7.0,1.0
84.0,0.0,1.0,125.0,117.0,23.0,558.0,60.0,73.0,4.0,5.0,3.0,17.0,2.0,4.0,1.0,3.0,1.0,0.0,0.0,1.0,59.0,941.0,0.7941176470588235,0.8529411764705882,265.0,691.0,12.0,23.0,5.0,1.0
85.0,0.0,0.0,260.0,326.0,185.0,105.0,0.0,92.0,4.0,7.0,2.0,2.0,0.0,6.0,9.0,9.0,7.0,1.0,0.0,1.0,1000.0,0.0,0.5294117647058824,0.7941176470588235,771.0,197.0,13.0,8.0,25.0,2.0
86.0,0.0,1.0,140.0,171.0,516.0,0.0,72.0,101.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,174.0,826.0,0.6764705882352942,0.8823529411764706,827.0,173.0,2.0,2.0,6.0,0.0
87.0,2.0,1.0,180.0,486.0,91.0,97.0,12.0,94.0,3.0,18.0,2.0,10.0,3.0,3.0,10.0,10.0,3.0,0.0,0.0,0.0,934.0,66.0,0.6571428571428571,0.8,757.0,203.0,23.0,16.0,23.0,0.0
88.0,0.0,0.0,188.0,507.0,0.0,135.0,125.0,42.0,3.0,5.0,0.0,3.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,524.0,476.0,0.5,0.7647058823529411,695.0,302.0,8.0,8.0,5.0,1.0
89.0,0.0,2.0,262.0,133.0,227.0,169.0,0.0,181.0,3.0,8.0,4.0,6.0,0.0,8.0,1.0,1.0,2.0,1.0,0.0,3.0,263.0,737.0,0.6285714285714286,0.8,622.0,350.0,15.0,14.0,4.0,4.0
90.0,0.0,1.0,147.0,59.0,264.0,134.0,9.0,312.0,2.0,5.0,3.0,14.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,453.0,547.0,0.42857142857142855,0.6285714285714286,470.0,455.0,10.0,16.0,4.0,3.0
91.0,0.0,0.0,185.0,297.0,10.0,133.0,290.0,33.0,1.0,10.0,2.0,3.0,13.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,688.0,312.0,0.5882352941176471,0.7352941176470589,492.0,456.0,13.0,20.0,4.0,3.0
92.0,0.0,2.0,122.0,510.0,4.0,47.0,43.0,266.0,1.0,4.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,1.0,2.0,0.0,174.0,826.0,0.5,0.8235294117647058,636.0,356.0,5.0,5.0,11.0,3.0
93.0,0.0,0.0,1.0,305.0,269.0,75.0,119.0,205.0,1.0,4.0,3.0,4.0,4.0,1.0,0.0,4.0,3.0,0.0,0.0,2.0,496.0,504.0,0.6470588235294118,0.8529411764705882,575.0,399.0,8.0,9.0,7.0,2.0
94.0,1.0,2.0,308.0,443.0,31.0,71.0,68.0,67.0,2.0,5.0,0.0,8.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,329.0,671.0,0.6,0.7428571428571429,782.0,206.0,7.0,10.0,8.0,2.0
95.0,0.0,1.0,92.0,255.0,40.0,259.0,149.0,170.0,2.0,6.0,2.0,5.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,500.0,500.0,0.5714285714285714,0.7714285714285715,387.0,578.0,10.0,10.0,3.0,3.0
96.0,0.0,0.0,318.0,272.0,108.0,225.0,4.0,52.0,6.0,7.0,3.0,11.0,1.0,4.0,3.0,5.0,0.0,1.0,0.0,1.0,666.0,334.0,0.6470588235294118,0.7941176470588235,698.0,281.0,16.0,16.0,8.0,2.0
97.0,0.0,0.0,343.0,244.0,26.0,142.0,124.0,90.0,10.0,5.0,0.0,9.0,6.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,697.0,303.0,0.4411764705882353,0.6764705882352942,613.0,356.0,15.0,16.0,5.0,4.0
98.0,0.0,1.0,267.0,80.0,59.0,130.0,133.0,254.0,4.0,3.0,2.0,5.0,0.0,10.0,4.0,2.0,0.0,2.0,1.0,2.0,690.0,310.0,0.5428571428571428,0.7428571428571429,406.0,517.0,9.0,15.0,6.0,5.0
