match,blue_score,yellow_score,blue_robot_0_possession_frame,blue_robot_1_possession_frame,blue_robot_2_possession_frame,yellow_robot_0_possession_frame,yellow_robot_1_possession_frame,yellow_robot_2_possession_frame,blue_robot_0_intercept_time,blue_robot_1_intercept_time,blue_robot_2_intercept_time,yellow_robot_0_intercept_time,yellow_robot_1_intercept_time,yellow_robot_2_intercept_time,blue_robot_0_pass_time,blue_robot_1_pass_time,blue_robot_2_pass_time,yellow_robot_0_pass_time,yellow_robot_1_pass_time,yellow_robot_2_pass_time,ball_in_blue_half_frame,ball_in_yellow_half_frame,coach_top_1_acc,coach_top_2_acc,possession_blue,possession_yellow,intercept_blue,intercept_yellow,passing_blue,passing_yellow
24.0,4.0,0.0,292.0,290.0,122.0,126.0,2.0,152.0,8.0,5.0,3.0,4.0,1.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,947.0,53.0,0.011607142857142856,0.015484234234234234,704.0,280.0,16.0,12.0,8.0,0.0
25.0,0.0,1.0,185.0,475.0,73.0,165.0,89.0,8.0,5.0,3.0,2.0,5.0,4.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,85.0,915.0,0.6285714285714286,0.7714285714285715,733.0,262.0,10.0,10.0,6.0,1.0
26.0,0.0,0.0,169.0,302.0,82.0,284.0,4.0,118.0,3.0,12.0,3.0,11.0,1.0,7.0,5.0,1.0,1.0,1.0,0.0,0.0,531.0,469.0,0.6470588235294118,0.7647058823529411,553.0,406.0,18.0,19.0,7.0,1.0
27.0,3.0,1.0,347.0,191.0,136.0,0.0,149.0,167.0,4.0,4.0,0.0,0.0,2.0,7.0,3.0,2.0,4.0,0.0,0.0,0.0,458.0,542.0,0.16956016956016956,0.25385762885762886,674.0,316.0,8.0,9.0,9.0,0.0
28.0,0.0,0.0,523.0,110.0,69.0,175.0,0.0,87.0,12.0,2.0,1.0,5.0,0.0,8.0,4.0,7.0,3.0,4.0,0.0,3.0,1000.0,0.0,0.8235294117647058,0.9411764705882353,702.0,262.0,15.0,13.0,14.0,7.0
29.0,1.0,0.0,276.0,327.0,9.0,236.0,2.0,133.0,7.0,6.0,2.0,5.0,1.0,2.0,7.0,3.0,1.0,0.0,0.0,1.0,330.0,670.0,0.10531309297912714,0.10815939278937381,612.0,371.0,15.0,8.0,11.0,1.0
30.0,0.0,0.0,224.0,260.0,38.0,83.0,151.0,226.0,1.0,9.0,3.0,3.0,1.0,6.0,8.0,5.0,0.0,2.0,1.0,1.0,600.0,400.0,0.5,0.7058823529411765,522.0,460.0,13.0,10.0,13.0,4.0
31.0,0.0,0.0,240.0,333.0,103.0,257.0,56.0,0.0,1.0,6.0,1.0,6.0,1.0,0.0,2.0,4.0,2.0,1.0,1.0,0.0,482.0,518.0,0.6176470588235294,0.8235294117647058,676.0,313.0,8.0,7.0,8.0,2.0
32.0,1.0,0.0,250.0,355.0,100.0,220.0,6.0,6.0,5.0,3.0,3.0,8.0,1.0,1.0,9.0,8.0,4.0,1.0,0.0,0.0,414.0,586.0,0.10285714285714286,0.10952380952380952,705.0,232.0,11.0,10.0,21.0,1.0
33.0,1.0,1.0,356.0,221.0,288.0,34.0,6.0,74.0,6.0,3.0,2.0,4.0,2.0,2.0,6.0,3.0,8.0,1.0,0.0,1.0,460.0,540.0,0.47662337662337656,0.6207792207792208,865.0,114.0,11.0,8.0,17.0,2.0
34.0,0.0,0.0,119.0,137.0,429.0,0.0,93.0,211.0,2.0,3.0,1.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.5588235294117647,0.9117647058823529,685.0,304.0,6.0,4.0,8.0,0.0
35.0,0.0,1.0,230.0,121.0,43.0,209.0,71.0,229.0,7.0,3.0,2.0,3.0,0.0,6.0,1.0,4.0,4.0,1.0,0.0,1.0,293.0,707.0,0.65,0.85,394.0,509.0,12.0,9.0,9.0,2.0
36.0,0.0,1.0,483.0,53.0,100.0,24.0,65.0,211.0,5.0,1.0,4.0,1.0,2.0,11.0,3.0,3.0,0.0,0.0,2.0,1.0,642.0,358.0,0.28431372549019607,0.3186274509803922,636.0,300.0,10.0,14.0,6.0,3.0
37.0,0.0,1.0,282.0,213.0,31.0,231.0,0.0,145.0,6.0,4.0,9.0,14.0,0.0,8.0,1.0,2.0,1.0,1.0,0.0,1.0,222.0,778.0,0.1922268907563025,0.1995798319327731,526.0,376.0,19.0,22.0,4.0,2.0
38.0,0.0,2.0,52.0,533.0,136.0,30.0,117.0,107.0,0.0,3.0,4.0,3.0,3.0,0.0,1.0,5.0,3.0,1.0,1.0,3.0,755.0,245.0,0.1282308377896613,0.16031639928698754,721.0,254.0,7.0,6.0,9.0,5.0
39.0,1.0,2.0,348.0,348.0,92.0,25.0,0.0,124.0,4.0,3.0,1.0,2.0,0.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,368.0,632.0,0.02981883312765666,0.02984668517756753,788.0,149.0,8.0,5.0,11.0,0.0
40.0,2.0,0.0,340.0,348.0,37.0,47.0,177.0,29.0,5.0,5.0,2.0,6.0,8.0,2.0,3.0,3.0,1.0,0.0,2.0,0.0,574.0,426.0,0.029915796963946868,0.05956475332068312,725.0,253.0,12.0,16.0,7.0,2.0
41.0,2.0,0.0,252.0,263.0,11.0,137.0,78.0,205.0,1.0,5.0,2.0,4.0,2.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,448.0,552.0,0.2681818181818182,0.3294372294372295,526.0,420.0,8.0,8.0,6.0,2.0
42.0,0.0,0.0,88.0,534.0,130.0,55.0,26.0,112.0,2.0,6.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,974.0,26.0,0.6764705882352942,0.8823529411764706,752.0,193.0,9.0,7.0,5.0,0.0
43.0,0.0,0.0,17.0,184.0,58.0,730.0,0.0,0.0,1.0,6.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.9411764705882353,0.9411764705882353,259.0,730.0,8.0,10.0,0.0,0.0
44.0,1.0,1.0,300.0,309.0,1.0,36.0,84.0,63.0,11.0,7.0,1.0,2.0,2.0,9.0,4.0,5.0,0.0,0.0,0.0,1.0,557.0,443.0,0.15005683971201214,0.15225464190981433,610.0,183.0,19.0,13.0,9.0,1.0
45.0,0.0,0.0,104.0,447.0,28.0,204.0,91.0,107.0,0.0,6.0,0.0,3.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,1000.0,0.7058823529411765,0.8235294117647058,579.0,402.0,6.0,6.0,7.0,4.0
46.0,0.0,2.0,174.0,155.0,119.0,492.0,5.0,45.0,1.0,2.0,3.0,8.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,542.0,458.0,0.23450549450549454,0.37758241758241756,448.0,542.0,6.0,9.0,4.0,3.0
47.0,1.0,0.0,109.0,340.0,135.0,230.0,26.0,157.0,0.0,4.0,0.0,4.0,0.0,1.0,5.0,5.0,2.0,0.0,1.0,1.0,533.0,467.0,0.28431372549019607,0.3753501400560224,584.0,413.0,4.0,5.0,12.0,2.0
48.0,0.0,1.0,201.0,192.0,83.0,119.0,209.0,126.0,7.0,9.0,2.0,1.0,5.0,6.0,2.0,3.0,0.0,1.0,0.0,0.0,700.0,300.0,0.09901960784313725,0.10686274509803921,476.0,454.0,18.0,12.0,5.0,1.0
49.0,1.0,1.0,152.0,365.0,248.0,126.0,108.0,0.0,2.0,4.0,2.0,4.0,3.0,0.0,4.0,5.0,6.0,1.0,2.0,0.0,554.0,446.0,0.268671679197995,0.3634085213032581,765.0,234.0,8.0,7.0,15.0,3.0
50.0,0.0,0.0,289.0,208.0,119.0,33.0,87.0,255.0,3.0,4.0,2.0,1.0,3.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,604.0,396.0,0.6470588235294118,0.8235294117647058,616.0,375.0,9.0,10.0,3.0,2.0
51.0,0.0,1.0,316.0,143.0,65.0,232.0,240.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,238.0,762.0,0.07647058823529412,0.14411764705882354,524.0,472.0,4.0,3.0,4.0,3.0
52.0,1.0,0.0,15.0,635.0,236.0,3.0,0.0,97.0,0.0,5.0,3.0,1.0,0.0,6.0,2.0,5.0,2.0,0.0,0.0,0.0,129.0,871.0,0.6360294117647058,0.7242647058823529,886.0,100.0,8.0,7.0,9.0,0.0
53.0,0.0,1.0,185.0,368.0,5.0,63.0,252.0,87.0,3.0,6.0,1.0,3.0,3.0,6.0,2.0,3.0,1.0,4.0,1.0,3.0,653.0,347.0,0.19349845201238391,0.4086687306501548,558.0,402.0,10.0,12.0,6.0,8.0
54.0,2.0,0.0,213.0,109.0,212.0,232.0,0.0,227.0,1.0,8.0,3.0,7.0,0.0,5.0,4.0,1.0,1.0,2.0,0.0,2.0,512.0,488.0,0.15870893812070283,0.28189457601222306,534.0,459.0,12.0,12.0,6.0,4.0
55.0,1.0,1.0,98.0,311.0,124.0,173.0,136.0,143.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,0.0,450.0,550.0,0.060071428571428574,0.06139285714285714,533.0,452.0,7.0,12.0,8.0,3.0
56.0,0.0,0.0,100.0,192.0,165.0,92.0,76.0,276.0,11.0,5.0,2.0,1.0,8.0,9.0,1.0,4.0,1.0,2.0,0.0,2.0,185.0,815.0,0.6764705882352942,0.8235294117647058,457.0,444.0,18.0,18.0,6.0,4.0
57.0,1.0,0.0,449.0,246.0,135.0,39.0,24.0,81.0,4.0,7.0,3.0,3.0,4.0,6.0,5.0,10.0,6.0,0.0,0.0,0.0,634.0,366.0,0.5698529411764706,0.7279411764705882,830.0,144.0,14.0,13.0,21.0,0.0
58.0,1.0,1.0,208.0,470.0,0.0,95.0,158.0,60.0,6.0,5.0,0.0,2.0,6.0,0.0,4.0,3.0,0.0,1.0,0.0,2.0,296.0,704.0,0.1506927854753942,0.21079789775441948,678.0,313.0,11.0,8.0,7.0,3.0
59.0,0.0,1.0,278.0,372.0,116.0,110.0,0.0,67.0,6.0,5.0,3.0,12.0,0.0,7.0,5.0,6.0,5.0,3.0,0.0,2.0,926.0,74.0,0.5619047619047618,0.8238095238095239,766.0,177.0,14.0,19.0,16.0,5.0
60.0,3.0,1.0,150.0,193.0,19.0,335.0,103.0,88.0,3.0,5.0,0.0,4.0,0.0,10.0,3.0,3.0,2.0,3.0,2.0,1.0,775.0,225.0,0.3209350649350649,0.35210760667903523,362.0,526.0,8.0,14.0,8.0,6.0
61.0,0.0,1.0,144.0,154.0,184.0,339.0,6.0,23.0,9.0,4.0,6.0,20.0,1.0,5.0,1.0,2.0,3.0,2.0,0.0,0.0,712.0,288.0,0.3104575163398693,0.4068627450980392,482.0,368.0,19.0,26.0,6.0,2.0
62.0,1.0,2.0,227.0,226.0,59.0,64.0,111.0,272.0,14.0,5.0,1.0,9.0,6.0,8.0,4.0,3.0,4.0,0.0,0.0,0.0,460.0,540.0,0.5178210678210678,0.5751803751803752,512.0,447.0,20.0,23.0,11.0,0.0
63.0,2.0,0.0,378.0,249.0,134.0,50.0,28.0,101.0,9.0,7.0,4.0,9.0,2.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,494.0,506.0,0.3542483660130719,0.4790849673202614,761.0,179.0,20.0,18.0,7.0,0.0
64.0,0.0,1.0,127.0,357.0,147.0,296.0,37.0,28.0,1.0,7.0,1.0,7.0,1.0,0.0,3.0,5.0,4.0,1.0,1.0,1.0,101.0,899.0,0.6554621848739496,0.7058823529411765,631.0,361.0,9.0,8.0,12.0,3.0
65.0,1.0,1.0,244.0,411.0,0.0,120.0,194.0,27.0,2.0,5.0,0.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,73.0,927.0,0.23469387755102045,0.2946712018140589,655.0,341.0,7.0,6.0,4.0,2.0
66.0,0.0,0.0,338.0,414.0,0.0,0.0,226.0,18.0,3.0,4.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,51.0,949.0,0.7941176470588235,0.8823529411764706,752.0,244.0,7.0,6.0,3.0,0.0
67.0,1.0,1.0,231.0,427.0,178.0,0.0,122.0,37.0,3.0,2.0,1.0,0.0,3.0,2.0,3.0,6.0,3.0,0.0,0.0,0.0,569.0,431.0,0.2946712018140589,0.3546485260770975,836.0,159.0,6.0,5.0,12.0,0.0
68.0,1.0,1.0,283.0,321.0,23.0,107.0,34.0,199.0,4.0,6.0,0.0,4.0,0.0,7.0,3.0,4.0,2.0,0.0,1.0,0.0,338.0,662.0,0.04495798319327731,0.04789915966386555,627.0,340.0,10.0,11.0,9.0,1.0
69.0,1.0,1.0,253.0,279.0,123.0,89.0,157.0,48.0,7.0,5.0,0.0,3.0,9.0,1.0,4.0,4.0,4.0,0.0,2.0,0.0,755.0,245.0,0.2693194925028835,0.4202710495963091,655.0,294.0,12.0,13.0,12.0,2.0
70.0,3.0,0.0,172.0,364.0,19.0,95.0,23.0,270.0,4.0,7.0,1.0,1.0,0.0,10.0,5.0,4.0,2.0,3.0,0.0,1.0,734.0,266.0,0.1502777777777778,0.26805555555555555,555.0,388.0,12.0,11.0,11.0,4.0
71.0,2.0,0.0,264.0,192.0,56.0,239.0,31.0,139.0,9.0,6.0,1.0,8.0,2.0,7.0,3.0,4.0,1.0,2.0,1.0,3.0,312.0,688.0,0.05921257391845628,0.08889666977902272,512.0,409.0,16.0,17.0,8.0,6.0
72.0,0.0,0.0,40.0,241.0,19.0,199.0,338.0,153.0,1.0,5.0,0.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,0.0,655.0,345.0,0.7352941176470589,0.8823529411764706,300.0,690.0,6.0,7.0,7.0,2.0
73.0,2.0,1.0,388.0,454.0,16.0,35.0,10.0,53.0,9.0,8.0,1.0,9.0,2.0,1.0,7.0,5.0,2.0,0.0,0.0,0.0,517.0,483.0,0.2521844128597941,0.25429966225173195,858.0,98.0,18.0,12.0,14.0,0.0
74.0,1.0,1.0,304.0,408.0,55.0,122.0,53.0,45.0,2.0,3.0,0.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,0.0,363.0,637.0,0.093734335839599,0.12546365914786967,767.0,220.0,5.0,5.0,10.0,2.0
75.0,0.0,0.0,0.0,302.0,0.0,136.0,93.0,388.0,0.0,13.0,0.0,3.0,1.0,22.0,0.0,0.0,0.0,3.0,2.0,2.0,688.0,312.0,0.6764705882352942,0.8235294117647058,302.0,617.0,13.0,26.0,0.0,7.0
76.0,1.0,0.0,336.0,101.0,121.0,55.0,115.0,158.0,9.0,5.0,5.0,7.0,2.0,6.0,0.0,2.0,3.0,0.0,1.0,1.0,865.0,135.0,0.07720588235294118,0.08363970588235294,558.0,328.0,19.0,15.0,5.0,2.0
77.0,0.0,2.0,394.0,217.0,46.0,123.0,6.0,99.0,7.0,3.0,1.0,3.0,1.0,6.0,5.0,5.0,1.0,0.0,1.0,0.0,529.0,471.0,0.10115546218487394,0.1917016806722689,657.0,228.0,11.0,10.0,11.0,1.0
78.0,0.0,0.0,370.0,479.0,38.0,23.0,76.0,0.0,3.0,5.0,2.0,4.0,7.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,557.0,443.0,0.7647058823529411,0.8235294117647058,887.0,99.0,10.0,11.0,12.0,0.0
79.0,0.0,2.0,296.0,287.0,82.0,143.0,158.0,32.0,2.0,2.0,2.0,5.0,3.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,1000.0,0.016317016317016316,0.04502164502164502,665.0,333.0,6.0,9.0,6.0,2.0
80.0,1.0,2.0,245.0,135.0,74.0,223.0,291.0,13.0,2.0,4.0,1.0,3.0,4.0,1.0,4.0,2.0,2.0,3.0,2.0,0.0,258.0,742.0,0.11447435793785539,0.11635720124684472,454.0,527.0,7.0,8.0,8.0,5.0
81.0,0.0,0.0,179.0,177.0,33.0,106.0,25.0,0.0,2.0,3.0,0.0,9.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,554.0,446.0,0.7647058823529411,0.9705882352941176,389.0,131.0,5.0,11.0,7.0,0.0
82.0,0.0,0.0,223.0,592.0,87.0,86.0,0.0,11.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,79.0,921.0,0.5882352941176471,0.7058823529411765,902.0,97.0,4.0,2.0,9.0,0.0
83.0,2.0,2.0,344.0,214.0,112.0,189.0,44.0,59.0,3.0,4.0,2.0,11.0,1.0,2.0,6.0,2.0,2.0,1.0,0.0,1.0,782.0,218.0,0.25171690449468226,0.30737266848377964,670.0,292.0,9.0,14.0,10.0,2.0
84.0,1.0,1.0,389.0,216.0,2.0,246.0,0.0,81.0,9.0,7.0,0.0,10.0,0.0,2.0,5.0,2.0,1.0,4.0,0.0,3.0,472.0,528.0,0.6095238095238095,0.6723809523809523,607.0,327.0,16.0,12.0,8.0,7.0
85.0,0.0,1.0,219.0,269.0,143.0,186.0,27.0,74.0,7.0,4.0,4.0,6.0,2.0,5.0,3.0,3.0,1.0,1.0,0.0,0.0,407.0,593.0,0.04503676470588235,0.04871323529411765,631.0,287.0,15.0,13.0,7.0,1.0
86.0,1.0,2.0,274.0,401.0,117.0,3.0,74.0,27.0,3.0,5.0,2.0,1.0,2.0,2.0,5.0,4.0,2.0,0.0,0.0,0.0,489.0,511.0,0.3721033868092692,0.3721033868092692,792.0,104.0,10.0,5.0,11.0,0.0
87.0,0.0,1.0,150.0,151.0,83.0,0.0,208.0,392.0,2.0,2.0,2.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,614.0,386.0,0.5180995475113122,0.581447963800905,384.0,600.0,6.0,8.0,2.0,0.0
88.0,1.0,0.0,265.0,173.0,96.0,40.0,148.0,210.0,9.0,5.0,4.0,2.0,11.0,12.0,5.0,5.0,8.0,1.0,2.0,1.0,723.0,277.0,0.15789473684210525,0.3609022556390977,534.0,398.0,18.0,25.0,18.0,4.0
89.0,1.0,0.0,442.0,269.0,109.0,0.0,50.0,107.0,6.0,7.0,0.0,0.0,3.0,5.0,10.0,8.0,4.0,0.0,0.0,0.0,1000.0,0.0,0.30434782608695654,0.33664596273291925,820.0,157.0,13.0,8.0,22.0,0.0
90.0,1.0,0.0,338.0,381.0,4.0,0.0,241.0,13.0,4.0,8.0,0.0,0.0,8.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,236.0,764.0,0.2569659442724458,0.348297213622291,723.0,254.0,12.0,9.0,8.0,0.0
91.0,0.0,0.0,114.0,282.0,0.0,236.0,25.0,101.0,3.0,8.0,0.0,14.0,0.0,4.0,3.0,3.0,0.0,0.0,1.0,2.0,879.0,121.0,0.7058823529411765,0.8529411764705882,396.0,362.0,11.0,18.0,6.0,3.0
92.0,0.0,0.0,327.0,403.0,13.0,219.0,3.0,0.0,6.0,1.0,0.0,9.0,1.0,0.0,6.0,9.0,2.0,0.0,0.0,0.0,850.0,150.0,0.7058823529411765,0.8529411764705882,743.0,222.0,7.0,10.0,17.0,0.0
93.0,0.0,0.0,196.0,420.0,39.0,54.0,12.0,107.0,4.0,8.0,0.0,2.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,611.0,389.0,0.5,0.6470588235294118,655.0,173.0,12.0,6.0,9.0,0.0
94.0,2.0,3.0,143.0,167.0,97.0,143.0,43.0,269.0,5.0,9.0,1.0,15.0,4.0,7.0,3.0,3.0,2.0,0.0,1.0,2.0,324.0,676.0,0.22491577676074245,0.36521580218662597,407.0,455.0,15.0,26.0,8.0,3.0
95.0,1.0,0.0,223.0,299.0,11.0,115.0,190.0,105.0,15.0,9.0,0.0,1.0,4.0,14.0,6.0,9.0,1.0,2.0,0.0,0.0,703.0,297.0,0.7352941176470589,0.7941176470588235,533.0,410.0,24.0,19.0,16.0,2.0
96.0,0.0,0.0,360.0,214.0,54.0,0.0,50.0,315.0,5.0,4.0,2.0,0.0,1.0,12.0,1.0,2.0,0.0,0.0,1.0,0.0,510.0,490.0,0.6764705882352942,0.9117647058823529,628.0,365.0,11.0,13.0,3.0,1.0
97.0,1.0,0.0,187.0,421.0,84.0,130.0,0.0,109.0,7.0,4.0,0.0,13.0,0.0,5.0,2.0,2.0,2.0,2.0,0.0,2.0,391.0,609.0,0.33957219251336895,0.5534759358288771,692.0,239.0,11.0,18.0,6.0,4.0
98.0,0.0,1.0,158.0,391.0,119.0,31.0,145.0,102.0,3.0,8.0,2.0,4.0,5.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,401.0,599.0,0.22303921568627452,0.28553921568627455,668.0,278.0,13.0,11.0,7.0,2.0
